	chr	start	end	TargetGene	PctChange	Significant	Regulated	IncludeInModel	CustomTargetGeneTSS	strand	PrimaryTissue	NeighborhoodCellLine	PerturbMethod	Clonality	RNAReadoutMethod	Reference	Notes	Reason	nKO	semKO	nCtrl	semCtrl	lfcSE	padj	ClassAnnotation	nTests	PowerAtEffectSize=0.1	PowerAtEffectSize=0.2	PowerAtEffectSize=0.25	PowerAtEffectSize=0.5	CellType	TargetGeneTSS	region.id
4178	chr12	54378565	54379553	ITGA5	0.021588157	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			58.0	0.020100766395900003	996.0	0.00732098181233		0.991842183927		136.0	0.957440015074	0.9999999999200001	1.0	1.0	K562		
4179	chr12	54381545	54382065	ITGA5	-0.002417354	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			32.0	0.0243581338991	996.0	0.00732098181233		0.991842183927		136.0	0.7293691632829999	0.999997221357	0.999999999962	1.0	K562		
4180	chr12	54382805	54383305	ITGA5	-0.010260824	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			47.0	0.020291067105900003	996.0	0.00732098181233		0.991842183927		136.0	0.918646837428	0.999999999189	1.0	1.0	K562		
4181	chr12	54389105	54389625	ITGA5	-0.005541852	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			92.0	0.012311184110499999	996.0	0.00732098181233		0.991842183927		136.0	0.999751445848	1.0	1.0	1.0	K562		
4182	chr12	54393185	54394152	ITGA5	-0.028188531	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			144.0	0.012719591078200001	996.0	0.00732098181233		0.991842183927		136.0	0.999972472385	1.0	1.0	1.0	K562		
4183	chr12	54397785	54398285	ITGA5	-0.006315086	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			57.0	0.0208585585834	996.0	0.00732098181233		0.991842183927		136.0	0.949474604065	0.9999999996439999	1.0	1.0	K562		
4184	chr12	54399665	54400165	ITGA5	-0.012878249	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			80.0	0.013374425436499998	996.0	0.00732098181233		0.991842183927		136.0	0.9988086261399999	1.0	1.0	1.0	K562		
4185	chr12	54402639	54403139	ITGA5	-0.083629824	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			32.0	0.0297660843777	996.0	0.00732098181233		0.8596432333509999		136.0	0.691273050063	0.999915641707	0.9999999653389999	1.0	K562		
4186	chr12	54411545	54412065	ITGA5	0.001943818	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			84.0	0.018119052483	996.0	0.00732098181233		0.991842183927		136.0	0.9919780198370001	1.0	1.0	1.0	K562		
4187	chr12	54412345	54412885	ITGA5	-0.01885091	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			81.0	0.0207188733439	996.0	0.00732098181233		0.991842183927		136.0	0.981524031789	0.999999999984	1.0	1.0	K562		
4188	chr12	54421925	54422445	ITGA5	-0.005945025	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			75.0	0.021905313894	996.0	0.00732098181233		0.991842183927		136.0	0.970987613005	0.9999999997600001	1.0	1.0	K562		
4189	chr12	54426245	54427081	ITGA5	-0.020747803999999998	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			108.0	0.014184681019700001	996.0	0.00732098181233		0.991842183927		136.0	0.9995791944760001	1.0	1.0	1.0	K562		
4190	chr12	54433825	54434345	ITGA5	0.019477333	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			62.0	0.0253113947141	996.0	0.00732098181233		0.991842183927		136.0	0.926952172349	0.9999999234070001	1.0	1.0	K562		
4191	chr12	54447410	54447910	ITGA5	0.01876682	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			55.0	0.0172147897352	996.0	0.00732098181233		0.991842183927		136.0	0.9707907611650001	1.0	1.0	1.0	K562		
4192	chr12	54474725	54475265	ITGA5	-0.06919849900000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			12.0	0.027063307138299998	996.0	0.00732098181233		0.991842183927		136.0	0.09169583686889998	0.98733896315	0.999970885185	1.0	K562		
4193	chr12	54475357	54475965	ITGA5	0.011413986000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			18.0	0.0433122319163	996.0	0.00732098181233		0.991842183927		136.0	0.387080795156	0.976681900146	0.999119555045	1.0	K562		
4194	chr12	54476285	54476785	ITGA5	-0.038375343	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			14.0	0.021410057228	996.0	0.00732098181233		0.991842183927		136.0	0.11554298539899999	0.999363295389	0.9999999720810001	1.0	K562		
4195	chr12	54477645	54478185	ITGA5	-0.064695763	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			17.0	0.024514864821599997	996.0	0.00732098181233		0.991842183927		136.0	0.273286992976	0.9995262834540001	0.999999927966	1.0	K562		
4196	chr12	54486645	54487205	ITGA5	-0.046333534	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			7.0	0.0465019230344	996.0	0.00732098181233		0.991842183927		136.0	0.0451046901981	0.666398506359	0.9321677255490001	0.9999999999950001	K562		
4197	chr12	54532765	54533265	ITGA5	0.006807935	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			54.0	0.0247149404798	996.0	0.00732098181233		0.991842183927		136.0	0.908262707788	0.999999905398	1.0	1.0	K562		
4198	chr12	54552865	54553385	ITGA5	-0.001549655	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			84.0	0.016865199339600002	996.0	0.00732098181233		0.991842183927		136.0	0.994875920635	1.0	1.0	1.0	K562		
4199	chr12	54555385	54555905	ITGA5	-0.003781917	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			64.0	0.0144370110867	996.0	0.00732098181233		0.991842183927		136.0	0.993426885262	1.0	1.0	1.0	K562		
4200	chr12	54562745	54563305	ITGA5	0.013786575	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			71.0	0.0228353687118	996.0	0.00732098181233		0.991842183927		136.0	0.960968015474	0.999999998505	1.0	1.0	K562		
4201	chr12	54569125	54569625	ITGA5	0.008393102	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			45.0	0.0208170622894	996.0	0.00732098181233		0.991842183927		136.0	0.9025150789049999	0.99999999719	1.0	1.0	K562		
4202	chr12	54582528	54583125	ITGA5	0.06484853	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			96.0	0.045410141156	996.0	0.00732098181233		0.629148059186		136.0	0.828272669647	0.999100155449	0.999987145248	1.0	K562		
4203	chr12	54585265	54585765	ITGA5	-0.009324233000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			84.0	0.0148746151677	996.0	0.00732098181233		0.991842183927		136.0	0.997881316074	1.0	1.0	1.0	K562		
4204	chr12	54589485	54589985	ITGA5	-0.034752347999999995	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			69.0	0.022790716329099996	996.0	0.00732098181233		0.991842183927		136.0	0.958526372664	0.999999998303	1.0	1.0	K562		
4205	chr12	54591285	54591785	ITGA5	-0.019531405	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			71.0	0.016913476938	996.0	0.00732098181233		0.991842183927		136.0	0.989984123248	1.0	1.0	1.0	K562		
4206	chr12	54595045	54595565	ITGA5	-0.031530312000000005	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			96.0	0.0160369467965	996.0	0.00732098181233		0.991842183927		136.0	0.997894019989	1.0	1.0	1.0	K562		
4207	chr12	54601485	54602005	ITGA5	-0.001425437	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			69.0	0.019762427673299998	996.0	0.00732098181233		0.991842183927		136.0	0.9764003380840001	0.999999999991	1.0	1.0	K562		
4208	chr12	54603585	54604125	ITGA5	-0.025882945	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			52.0	0.0189285275769	996.0	0.00732098181233		0.991842183927		136.0	0.9507101664759999	0.9999999999760001	1.0	1.0	K562		
4209	chr12	54608405	54608905	ITGA5	0.004752355	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			106.0	0.014513851606299998	996.0	0.00732098181233		0.991842183927		136.0	0.999425029707	1.0	1.0	1.0	K562		
4210	chr12	54609345	54609845	ITGA5	-0.014096811	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			19.0	0.0342674542998	996.0	0.00732098181233		0.991842183927		136.0	0.393982135832	0.995129128355	0.999969867838	1.0	K562		
4211	chr12	54609905	54611245	ITGA5	-0.022705281	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			181.0	0.0132444130763	996.0	0.00732098181233		0.991842183927		136.0	0.999983557679	1.0	1.0	1.0	K562		
4212	chr12	54613765	54614305	ITGA5	0.022345685	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			42.0	0.027212949350900004	996.0	0.00732098181233		0.991842183927		136.0	0.820111318141	0.999995984216	0.999999999779	1.0	K562		
4213	chr12	54621105	54621625	ITGA5	0.019196678000000002	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			52.0	0.0188404705095	996.0	0.00732098181233		0.991842183927		136.0	0.951417556897	0.99999999998	1.0	1.0	K562		
4214	chr12	54621725	54622225	ITGA5	0.03862959	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			21.0	0.031190288196099997	996.0	0.00732098181233		0.991842183927		136.0	0.449212414435	0.9986216719740001	0.999997371918	1.0	K562		
4215	chr12	54635065	54635585	ITGA5	0.043732993	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			14.0	0.04611135580280001	996.0	0.00732098181233		0.991842183927		136.0	0.27821936728700003	0.9398716527359999	0.995662654006	1.0	K562		
4216	chr12	54645365	54645945	ITGA5	-0.04350624	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			25.0	0.029903634568	996.0	0.00732098181233		0.991842183927		136.0	0.557939959101	0.999655474023	0.9999997389030001	1.0	K562		
4217	chr12	54653079	54653685	ITGA5	-0.012548486999999999	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			72.0	0.020900971046400003	996.0	0.00732098181233		0.991842183927		136.0	0.973473305526	0.9999999999439999	1.0	1.0	K562		
4218	chr12	54655565	54656105	ITGA5	0.021139191	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			24.0	0.0325087322937	996.0	0.00732098181233		0.991842183927		136.0	0.529601434056	0.99894822435	0.999997626615	1.0	K562		
4219	chr12	54656205	54656725	ITGA5	0.014591113999999999	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			41.0	0.0205732435072	996.0	0.00732098181233		0.991842183927		136.0	0.876781376004	0.999999995222	1.0	1.0	K562		
4220	chr12	54659645	54660145	ITGA5	-0.016287856	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			9.0	0.0495247035864	996.0	0.00732098181233		0.991842183927		136.0	0.120657607053	0.795536053524	0.965963670641	0.9999999999950001	K562		
4221	chr12	54673305	54675605	ITGA5	0.022621852	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			231.0	0.012543019039100002	996.0	0.00732098181233		0.991842183927		136.0	0.9999975674200001	1.0	1.0	1.0	K562		
4222	chr12	54676805	54677305	ITGA5	-0.040470294	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			26.0	0.0314491177602	996.0	0.00732098181233		0.991842183927		136.0	0.576731238701	0.99949990391	0.999999347333	1.0	K562		
4223	chr12	54679625	54680125	ITGA5	-0.0005272380000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			44.0	0.0240823530541	996.0	0.00732098181233		0.99732727927		136.0	0.8638537978049999	0.999999801818	0.999999999999	1.0	K562		
4224	chr12	54680325	54680885	ITGA5	0.004886858	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			25.0	0.0354157300255	996.0	0.00732098181233		0.991842183927		136.0	0.547268622552	0.9980361229170001	0.9999900708439999	1.0	K562		
4225	chr12	54680945	54681885	ITGA5	-0.032807685	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			40.0	0.025151527944	996.0	0.00732098181233		0.991842183927		136.0	0.821980407949	0.999998933573	0.999999999985	1.0	K562		
4226	chr12	54681925	54682925	ITGA5	0.000528459	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			23.0	0.033840402538400004	996.0	0.00732098181233		0.991842183927		136.0	0.504386136949	0.998129580471	0.999992983469	1.0	K562		
4227	chr12	54685785	54686585	ITGA5	-0.024270897000000003	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			108.0	0.011551924671399998	996.0	0.00732098181233		0.991842183927		136.0	0.9999559149439999	1.0	1.0	1.0	K562		
4228	chr12	54687885	54688405	ITGA5	0.016521674	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			58.0	0.0331952652	996.0	0.00732098181233		0.991842183927		136.0	0.851885251266	0.999966449472	0.999999975819	1.0	K562		
4229	chr12	54688465	54688965	ITGA5	-0.014491152	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			69.0	0.019847488737000003	996.0	0.00732098181233		0.991842183927		136.0	0.975958102361	0.99999999999	1.0	1.0	K562		
4230	chr12	54689425	54689965	ITGA5	0.03171477	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			42.0	0.0436480712771	996.0	0.00732098181233		0.991842183927		136.0	0.7096938716779999	0.997538125414	0.999959551219	1.0	K562		
4231	chr12	54690425	54690925	ITGA5	-0.025985919	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			43.0	0.025804924761000003	996.0	0.00732098181233		0.991842183927		136.0	0.8404499066259999	0.9999988460600001	0.9999999999779999	1.0	K562		
4232	chr12	54691565	54692125	ITGA5	0.0009510930000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			45.0	0.027934368508	996.0	0.00732098181233		0.991842183927		136.0	0.835135797976	0.999995450192	0.999999999656	1.0	K562		
4233	chr12	54694571	54695545	ITGA5	0.016783676	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			159.0	0.0144855394131	996.0	0.00732098181233		0.991842183927		136.0	0.999903357514	1.0	1.0	1.0	K562		
4234	chr12	54697345	54697845	ITGA5	-0.025011622999999997	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			42.0	0.020604900805	996.0	0.00732098181233		0.991842183927		136.0	0.8843899491680001	0.999999996045	1.0	1.0	K562		
4235	chr12	54698025	54698545	ITGA5	-0.056646717	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			92.0	0.018162135707400003	996.0	0.00732098181233		0.629148059186		136.0	0.994002127195	1.0	1.0	1.0	K562		
4236	chr12	54700765	54701285	ITGA5	-0.030881177000000003	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			91.0	0.0179130211032	996.0	0.00732098181233		0.991842183927		136.0	0.994313171662	1.0	1.0	1.0	K562		
4237	chr12	54718465	54719123	ITGA5	0.016358993	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			92.0	0.0182439274827	996.0	0.00732098181233		0.991842183927		136.0	0.9938252178120001	1.0	1.0	1.0	K562		
4238	chr12	54724605	54725105	ITGA5	0.015553421999999999	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			34.0	0.0355353667985	996.0	0.00732098181233		0.991842183927		136.0	0.6845397158679999	0.999395280728	0.99999803217	1.0	K562		
4239	chr12	54730165	54730685	ITGA5	-0.024653212999999997	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			23.0	0.0210404572969	996.0	0.00732098181233		0.991842183927		136.0	0.512729269473	0.999996918211	0.999999999993	1.0	K562		
4240	chr12	54730945	54731525	ITGA5	-0.008274618000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			33.0	0.025973682232900003	996.0	0.00732098181233		0.991842183927		136.0	0.732381848872	0.9999923974700001	0.9999999996760001	1.0	K562		
4241	chr12	54731905	54732525	ITGA5	0.028523781	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			13.0	0.0457334876156	996.0	0.00732098181233		0.991842183927		136.0	0.24348120103300003	0.9283954461310001	0.994512454266	1.0	K562		
4242	chr12	54745785	54746285	ITGA5	-0.027931962	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			78.0	0.016681993199700002	996.0	0.00732098181233		0.991842183927		136.0	0.993614363207	1.0	1.0	1.0	K562		
4243	chr12	54747224	54747805	ITGA5	0.039881373	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			56.0	0.0177847600428	996.0	0.00732098181233		0.991842183927		136.0	0.9691215438330001	0.999999999999	1.0	1.0	K562		
4244	chr12	54751865	54752385	ITGA5	-0.019712476	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			54.0	0.020276489101799997	996.0	0.00732098181233		0.991842183927		136.0	0.945902034543	0.999999999788	1.0	1.0	K562		
4245	chr12	54752805	54754045	ITGA5	0.011534667	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			102.0	0.015697818831	996.0	0.00732098181233		0.991842183927		136.0	0.998620233253	1.0	1.0	1.0	K562		
4246	chr12	54754545	54755045	ITGA5	0.005700932	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			49.0	0.0235176187569	996.0	0.00732098181233		0.991842183927		136.0	0.898064489939	0.999999951045	1.0	1.0	K562		
4247	chr12	54758020	54758520	ITGA5	-0.00274169	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			39.0	0.028264396535200003	996.0	0.00732098181233		0.991842183927		136.0	0.785287287834	0.9999875204090001	0.9999999984639999	1.0	K562		
4248	chr12	54761265	54761785	ITGA5	0.092075095	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			45.0	0.0920047706951	996.0	0.00732098181233		0.629148059186		136.0	0.580527995436	0.9009040280339999	0.966259548825	0.999997148972	K562		
4249	chr12	54761905	54762405	ITGA5	-0.03153285	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			15.0	0.0257480429891	996.0	0.00732098181233		0.991842183927		136.0	0.196640011792	0.998024418556	0.999998982384	1.0	K562		
4250	chr12	54762425	54763385	ITGA5	0.033859812	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			135.0	0.0163268353591	996.0	0.00732098181233		0.943864635415		136.0	0.9993180792849999	1.0	1.0	1.0	K562		
4251	chr12	54763945	54764465	ITGA5	0.000403374	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			86.0	0.0195090945929	996.0	0.00732098181233		0.991842183927		136.0	0.9886010455140001	0.999999999999	1.0	1.0	K562		
4252	chr12	54770505	54771045	ITGA5	0.015549103	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			65.0	0.0160054738491	996.0	0.00732098181233		0.991842183927		136.0	0.9892732110169999	1.0	1.0	1.0	K562		
4253	chr12	54772805	54773305	ITGA5	-0.049036237	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			91.0	0.0157083600018	996.0	0.00732098181233		0.8596432333509999		136.0	0.9977597579999999	1.0	1.0	1.0	K562		
4254	chr12	54773325	54773865	ITGA5	0.003992757	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			94.0	0.0166105418551	996.0	0.00732098181233		0.991842183927		136.0	0.997009076304	1.0	1.0	1.0	K562		
4255	chr12	54776885	54777385	ITGA5	0.02499919	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			46.0	0.019021641024799998	996.0	0.00732098181233		0.991842183927		136.0	0.92576526345	0.9999999998929999	1.0	1.0	K562		
4256	chr12	54778305	54778805	ITGA5	0.007475976	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			79.0	0.0178467725966	996.0	0.00732098181233		0.991842183927		136.0	0.9909162676809999	1.0	1.0	1.0	K562		
4257	chr12	54782505	54783045	ITGA5	0.030684795	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			85.0	0.019042442724200002	996.0	0.00732098181233		0.991842183927		136.0	0.989689589265	1.0	1.0	1.0	K562		
4258	chr12	54783945	54784825	ITGA5	2.1541e-05	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			111.0	0.015617328377700001	996.0	0.00732098181233		0.991842183927		136.0	0.999067899271	1.0	1.0	1.0	K562		
4259	chr12	54784839	54785445	ITGA5	0.00817795	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			103.0	0.0155868943019	996.0	0.00732098181233		0.991842183927		136.0	0.9987529563950001	1.0	1.0	1.0	K562		
