File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR	Biosample stage
ENCFF496PNM	bam	bam		unfiltered alignments	hg19	ENCSR000EKP	DNase-seq	EFO:0002067	K562	cell line	Homo sapiens											DNA						2012-08-28	ENCODE		see document		1	1_1							/files/ENCFF000SWK/, /files/ENCFF549HLL/	7613711050	ENCODE Processing Pipeline	eb04ea25069052b566a1ec4ab504cfcf		https://www.encodeproject.org/files/ENCFF496PNM/@@download/ENCFF496PNM.bam				released	s3://encode-public/2017/10/04/7e64f08f-70a0-4246-a6c7-d0d40774ef53/ENCFF496PNM.bam	mixed read lengths, low spot score			adult_53_years
ENCFF414UYV	bam	bam		unfiltered alignments	hg19	ENCSR000EKP	DNase-seq	EFO:0002067	K562	cell line	Homo sapiens											DNA						2012-08-28	ENCODE		see document		1	1_3							/files/ENCFF000SWI/, /files/ENCFF549HLL/	7921638074	ENCODE Processing Pipeline	71642b5c2f67764522cdf4bf85473e6c		https://www.encodeproject.org/files/ENCFF414UYV/@@download/ENCFF414UYV.bam				released	s3://encode-public/2017/10/04/b5440a73-36f7-40c2-9336-7fdb27880ac2/ENCFF414UYV.bam	mixed read lengths, low spot score			adult_53_years
ENCFF869UXS	bam	bam		alignments	hg19	ENCSR000EKP	DNase-seq	EFO:0002067	K562	cell line	Homo sapiens											DNA						2012-08-28	ENCODE		see document		1	1_1, 1_2, 1_3							/files/ENCFF496PNM/, /files/ENCFF451JVY/, /files/ENCFF414UYV/	15601576807	ENCODE Processing Pipeline	0fae27a3d53f00fd4007e19ef6a4fb37		https://www.encodeproject.org/files/ENCFF869UXS/@@download/ENCFF869UXS.bam				released	s3://encode-public/2017/10/05/5e40ab7f-17a9-4c0c-9571-c8e7196fc610/ENCFF869UXS.bam	mixed read lengths, low spot score			adult_53_years
ENCFF283NKN	bam	bam		unfiltered alignments	hg19	ENCSR000EPQ	DNase-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											DNA						2011-05-04	ENCODE		see document		1	1_1							/files/ENCFF001ECW/, /files/ENCFF549HLL/	2216235406	ENCODE Processing Pipeline	67fe0b1182439bbad0723e87d81c1749		https://www.encodeproject.org/files/ENCFF283NKN/@@download/ENCFF283NKN.bam				released	s3://encode-public/2017/09/05/56250247-9a68-4f1c-a2a2-1ad23be873e8/ENCFF283NKN.bam	low read depth, low spot score			
ENCFF612SRN	bam	bam		unfiltered alignments	hg19	ENCSR000EPQ	DNase-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											DNA						2011-05-04	ENCODE		see document		2	2_1							/files/ENCFF001ECX/, /files/ENCFF549HLL/	2367400564	ENCODE Processing Pipeline	4657182b692abc1235f64da362ab7153		https://www.encodeproject.org/files/ENCFF612SRN/@@download/ENCFF612SRN.bam				released	s3://encode-public/2017/09/05/36876c1b-732e-48e1-a71d-f9341a5e9ee5/ENCFF612SRN.bam	low read depth, low spot score			
ENCFF691SIL	bam	bam		alignments	hg19	ENCSR000EPQ	DNase-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											DNA						2011-05-04	ENCODE		see document		1	1_1							/files/ENCFF283NKN/	1290407032	ENCODE Processing Pipeline	326280c3bc744039fbdad9ad10238628		https://www.encodeproject.org/files/ENCFF691SIL/@@download/ENCFF691SIL.bam				released	s3://encode-public/2017/09/05/eabae112-ad17-4054-9165-5ab5fe75c346/ENCFF691SIL.bam	low read depth, low spot score			
ENCFF564HCA	bam	bam		alignments	hg19	ENCSR000EPQ	DNase-seq	CL:0000312	keratinocyte	primary cell	Homo sapiens											DNA						2011-05-04	ENCODE		see document		2	2_1							/files/ENCFF612SRN/	1780379673	ENCODE Processing Pipeline	1b22fc6193f9d0ed59dc66f6f5ba96a0		https://www.encodeproject.org/files/ENCFF564HCA/@@download/ENCFF564HCA.bam				released	s3://encode-public/2017/09/05/2e900503-57e9-450f-b80d-9cbbe2f45659/ENCFF564HCA.bam	low read depth, low spot score			
ENCFF468ITQ	bam	bam		unfiltered alignments	hg19	ENCSR000EKV	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens											DNA						2012-08-28	ENCODE		see document		1	1_2							/files/ENCFF000SZN/, /files/ENCFF549HLL/	3307536570	ENCODE Processing Pipeline	2c683834faa8e2f413c98683018b417a		https://www.encodeproject.org/files/ENCFF468ITQ/@@download/ENCFF468ITQ.bam				released	s3://encode-public/2017/10/03/b27a152d-738d-4727-8ef4-e541727e3197/ENCFF468ITQ.bam	low spot score		extremely low read depth	adult_69_years
ENCFF755KJP	bam	bam		unfiltered alignments	hg19	ENCSR000EKV	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens											DNA						2012-08-28	ENCODE		see document		1	1_1							/files/ENCFF000SZL/, /files/ENCFF549HLL/	2553598303	ENCODE Processing Pipeline	a3cee0bcabe289e364c8273279d99ff1		https://www.encodeproject.org/files/ENCFF755KJP/@@download/ENCFF755KJP.bam				released	s3://encode-public/2017/10/03/773a3714-09b1-47e0-9fae-29103c31cd46/ENCFF755KJP.bam	low spot score		extremely low read depth	adult_69_years
ENCFF235MHS	bam	bam		alignments	hg19	ENCSR000EKV	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens											DNA						2012-08-28	ENCODE		see document		1	1_1, 1_2							/files/ENCFF755KJP/, /files/ENCFF468ITQ/	4139423481	ENCODE Processing Pipeline	6c709c760e69e33db5388315422897ff		https://www.encodeproject.org/files/ENCFF235MHS/@@download/ENCFF235MHS.bam				released	s3://encode-public/2017/10/03/2c6bafaf-9af7-4831-a8f8-d283c89317a9/ENCFF235MHS.bam	low spot score		extremely low read depth	adult_69_years
ENCFF057JYL	bam	bam		unfiltered alignments	hg19	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2011-05-04	ENCODE		see document		1	1_1							/files/ENCFF001CUR/, /files/ENCFF549HLL/	1669041005	ENCODE Processing Pipeline	523143441e737e6e6e1f60831a17c955		https://www.encodeproject.org/files/ENCFF057JYL/@@download/ENCFF057JYL.bam				released	s3://encode-public/2017/09/05/c3390979-28cb-4988-984d-f44be51b95ed/ENCFF057JYL.bam	low read depth, low spot score			adult_nan
ENCFF855ODQ	bam	bam		unfiltered alignments	hg19	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2011-05-04	ENCODE		see document		2	2_1							/files/ENCFF001CWQ/, /files/ENCFF549HLL/	6474952942	ENCODE Processing Pipeline	0d7454ef1ec9970404c713415b4bc8f1		https://www.encodeproject.org/files/ENCFF855ODQ/@@download/ENCFF855ODQ.bam				released	s3://encode-public/2017/09/06/4cd93104-0bd5-4580-b618-5b5289dc0ef7/ENCFF855ODQ.bam	low read depth, low spot score			adult_nan
ENCFF775ZJX	bam	bam		alignments	hg19	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2011-05-04	ENCODE		see document		1	1_1							/files/ENCFF057JYL/	1231646261	ENCODE Processing Pipeline	c19dfc64cf122250f11759ed908e4fca		https://www.encodeproject.org/files/ENCFF775ZJX/@@download/ENCFF775ZJX.bam				released	s3://encode-public/2017/09/06/6fd61f47-63a7-4304-848a-c315c13a92da/ENCFF775ZJX.bam	low read depth, low spot score			adult_nan
ENCFF783ZLL	bam	bam		alignments	hg19	ENCSR000EMT	DNase-seq	EFO:0002784	GM12878	cell line	Homo sapiens											DNA						2011-05-04	ENCODE		see document		2	2_1							/files/ENCFF855ODQ/	2208801021	ENCODE Processing Pipeline	3e071d6e03a7fbd06c8fca306652e968		https://www.encodeproject.org/files/ENCFF783ZLL/@@download/ENCFF783ZLL.bam				released	s3://encode-public/2017/09/06/5263fabd-7a3e-4203-9c6c-8a7c15f91d46/ENCFF783ZLL.bam	low read depth, low spot score			adult_nan
ENCFF021ZCV	bam	bam		unfiltered alignments	hg19	ENCSR000ELD	DNase-seq	CL:2000000	epidermal melanocyte	primary cell	Homo sapiens											DNA						2011-04-19	ENCODE		see document		1	1_1							/files/ENCFF000TAS/, /files/ENCFF549HLL/	3917218247	ENCODE Processing Pipeline	eda284d023b040db6fbc51b737fb7eee		https://www.encodeproject.org/files/ENCFF021ZCV/@@download/ENCFF021ZCV.bam				released	s3://encode-public/2017/10/05/dcff01fa-5bf7-446b-a508-46dff0e7a22d/ENCFF021ZCV.bam	low spot score	insufficient read length		
ENCFF694UPJ	bam	bam		unfiltered alignments	hg19	ENCSR000ELD	DNase-seq	CL:2000000	epidermal melanocyte	primary cell	Homo sapiens											DNA						2011-04-19	ENCODE		see document		1	1_2							/files/ENCFF000TAT/, /files/ENCFF549HLL/	3532520131	ENCODE Processing Pipeline	8f182e4a9878f41e7d3ba0f591b9cb47		https://www.encodeproject.org/files/ENCFF694UPJ/@@download/ENCFF694UPJ.bam				released	s3://encode-public/2017/10/05/f72acab4-7c06-4f44-bfb6-6663dcf790b3/ENCFF694UPJ.bam	low spot score	insufficient read length		
ENCFF874GEN	bam	bam		alignments	hg19	ENCSR000ELD	DNase-seq	CL:2000000	epidermal melanocyte	primary cell	Homo sapiens											DNA						2011-04-19	ENCODE		see document		1	1_1, 1_2							/files/ENCFF021ZCV/, /files/ENCFF694UPJ/	4954491291	ENCODE Processing Pipeline	9e12a0b61fcf6a66c081a1be526952ed		https://www.encodeproject.org/files/ENCFF874GEN/@@download/ENCFF874GEN.bam				released	s3://encode-public/2017/10/05/8138c3b0-8c6e-4782-b18e-d33b644f7334/ENCFF874GEN.bam	low spot score	insufficient read length		
ENCFF110SDA	bam	bam		unfiltered alignments	hg19	ENCSR000EJK	DNase-seq	EFO:0002789	GM19239	cell line	Homo sapiens											DNA						2011-04-19	ENCODE		see document		1	1_1							/files/ENCFF000SNR/, /files/ENCFF549HLL/	1934327732	ENCODE Processing Pipeline	2966a71dab566240a48ba5f0784b27c2		https://www.encodeproject.org/files/ENCFF110SDA/@@download/ENCFF110SDA.bam				released	s3://encode-public/2017/10/03/7d283c6c-538a-461a-89fd-2a8b5073ffbc/ENCFF110SDA.bam	low spot score	insufficient read length		
ENCFF680MOD	bam	bam		unfiltered alignments	hg19	ENCSR000EJK	DNase-seq	EFO:0002789	GM19239	cell line	Homo sapiens											DNA						2011-04-19	ENCODE		see document		1	1_2							/files/ENCFF000SNP/, /files/ENCFF549HLL/	1915844162	ENCODE Processing Pipeline	999ed9c1406bff3f7882f5c7d5322db8		https://www.encodeproject.org/files/ENCFF680MOD/@@download/ENCFF680MOD.bam				released	s3://encode-public/2017/10/03/657bee0c-8968-4a83-8a4d-fc4fab015e01/ENCFF680MOD.bam	low spot score	insufficient read length		
ENCFF849LMC	bam	bam		alignments	hg19	ENCSR000EJK	DNase-seq	EFO:0002789	GM19239	cell line	Homo sapiens											DNA						2011-04-19	ENCODE		see document		1	1_1, 1_2							/files/ENCFF110SDA/, /files/ENCFF680MOD/	2548224000	ENCODE Processing Pipeline	bb23cd3f2a87455856deab5cac556cda		https://www.encodeproject.org/files/ENCFF849LMC/@@download/ENCFF849LMC.bam				released	s3://encode-public/2017/10/03/742ddae5-2675-4071-be71-c0808aeb5dd4/ENCFF849LMC.bam	low spot score	insufficient read length		
ENCFF595OJI	bam	bam		unfiltered alignments	hg19	ENCSR000EOQ	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											DNA						2011-05-04	ENCODE		see document		1	1_1							/files/ENCFF665FQP/, /files/ENCFF335SBI/, /files/ENCFF044ZWE/, /files/ENCFF632YPM/, /files/ENCFF001BOB/, /files/ENCFF001BOA/, /files/ENCFF001BNZ/, /files/ENCFF001BNY/, /files/ENCFF001DOK/, /files/ENCFF001BNX/, /files/ENCFF001BNW/, /files/ENCFF549HLL/	25874324103	ENCODE Processing Pipeline	1db1ca46f23ef556f1cb4f67ff7c053d		https://www.encodeproject.org/files/ENCFF595OJI/@@download/ENCFF595OJI.bam				released	s3://encode-public/2018/05/07/c28daf2b-66aa-4d72-88b0-c63158739727/ENCFF595OJI.bam	low read depth, low spot score			newborn_nan
ENCFF848DIM	bam	bam		unfiltered alignments	hg19	ENCSR000EOQ	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											DNA						2011-05-04	ENCODE		see document		2	2_1							/files/ENCFF001DOL/, /files/ENCFF549HLL/	2125232432	ENCODE Processing Pipeline	321fc3d816351e49bcf15a20cf826ae9		https://www.encodeproject.org/files/ENCFF848DIM/@@download/ENCFF848DIM.bam				released	s3://encode-public/2018/05/07/228531f9-28bf-467a-a80c-192d96de3a07/ENCFF848DIM.bam	low read depth, low spot score			newborn_nan
ENCFF818BFC	bam	bam		alignments	hg19	ENCSR000EOQ	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											DNA						2011-05-04	ENCODE		see document		1	1_1							/files/ENCFF595OJI/	20504884266	ENCODE Processing Pipeline	d1847312b05016dd99caca26f26a11c1		https://www.encodeproject.org/files/ENCFF818BFC/@@download/ENCFF818BFC.bam				released	s3://encode-public/2018/05/07/5f061f19-4aba-40df-89b1-687e7676b7b3/ENCFF818BFC.bam	low read depth, low spot score			newborn_nan
ENCFF757PTA	bam	bam		alignments	hg19	ENCSR000EOQ	DNase-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											DNA						2011-05-04	ENCODE		see document		2	2_1							/files/ENCFF848DIM/	1702535693	ENCODE Processing Pipeline	c749f44a50f2f4599bb508339ab193c5		https://www.encodeproject.org/files/ENCFF757PTA/@@download/ENCFF757PTA.bam				released	s3://encode-public/2018/05/07/b73db909-97d3-444d-bdb0-1f55469cc86b/ENCFF757PTA.bam	low read depth, low spot score			newborn_nan
ENCFF473CEN	bam	bam		unfiltered alignments	hg19	ENCSR000EKX	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens				RNAi	interference	/targets/CTCF-human/					DNA						2012-08-28	ENCODE		see document		1	1_1							/files/ENCFF000SYU/, /files/ENCFF549HLL/	4361352048	ENCODE Processing Pipeline	d0001c533981868cfad5b1f9b88818c4		https://www.encodeproject.org/files/ENCFF473CEN/@@download/ENCFF473CEN.bam				released	s3://encode-public/2017/10/05/3c3b30e8-9501-492b-a89c-c123fff28399/ENCFF473CEN.bam	mixed read lengths, missing biosample characterization, missing genetic modification reagents, low spot score		extremely low read depth	adult_69_years
ENCFF885PNV	bam	bam		unfiltered alignments	hg19	ENCSR000EKX	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens				RNAi	interference	/targets/CTCF-human/					DNA						2012-08-28	ENCODE		see document		1	1_2							/files/ENCFF000SYV/, /files/ENCFF549HLL/	4224858819	ENCODE Processing Pipeline	e6984b81a58c1fc19f209f735b6c20c2		https://www.encodeproject.org/files/ENCFF885PNV/@@download/ENCFF885PNV.bam				released	s3://encode-public/2017/10/05/e407ed94-ec97-4453-b738-9fb381d70c16/ENCFF885PNV.bam	mixed read lengths, missing biosample characterization, missing genetic modification reagents, low spot score		extremely low read depth	adult_69_years
ENCFF331NOQ	bam	bam		unfiltered alignments	hg19	ENCSR000EKX	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens				RNAi	interference	/targets/CTCF-human/					DNA						2012-08-28	ENCODE		see document		1	1_3							/files/ENCFF000SZD/, /files/ENCFF549HLL/	7234694809	ENCODE Processing Pipeline	49e57995fac0378d5efbba3f63aca660		https://www.encodeproject.org/files/ENCFF331NOQ/@@download/ENCFF331NOQ.bam				released	s3://encode-public/2017/10/05/79ab7e84-c623-4cd1-9c3d-d5a560be095d/ENCFF331NOQ.bam	mixed read lengths, missing biosample characterization, missing genetic modification reagents, low spot score		extremely low read depth	adult_69_years
ENCFF855SNR	bam	bam		alignments	hg19	ENCSR000EKX	DNase-seq	EFO:0001203	MCF-7	cell line	Homo sapiens				RNAi	interference	/targets/CTCF-human/					DNA						2012-08-28	ENCODE		see document		1	1_1, 1_2, 1_3							/files/ENCFF885PNV/, /files/ENCFF473CEN/, /files/ENCFF331NOQ/	11109345589	ENCODE Processing Pipeline	721a775e5f209f3d5aabaa890b670cb0		https://www.encodeproject.org/files/ENCFF855SNR/@@download/ENCFF855SNR.bam				released	s3://encode-public/2017/10/05/42668825-a498-448e-a93d-ed2156e64cf3/ENCFF855SNR.bam	mixed read lengths, missing biosample characterization, missing genetic modification reagents, low spot score		extremely low read depth	adult_69_years
ENCFF116JOX	bam	bam		unfiltered alignments	hg19	ENCSR000EJO	DNase-seq	EFO:0005904	H7	cell line	Homo sapiens											DNA						2012-03-28	ENCODE		see document		1	1_1							/files/ENCFF000SOV/, /files/ENCFF549HLL/	7957214722	ENCODE Processing Pipeline	d7a5d6efc191cefaba33e4ad05745ae2		https://www.encodeproject.org/files/ENCFF116JOX/@@download/ENCFF116JOX.bam				released	s3://encode-public/2017/10/04/f792e7de-1abe-42a0-afe7-23775cf9ea8b/ENCFF116JOX.bam				embryonic_nan
ENCFF132GLY	bam	bam		unfiltered alignments	hg19	ENCSR000EJO	DNase-seq	EFO:0005904	H7	cell line	Homo sapiens											DNA						2012-03-28	ENCODE		see document		1	1_2							/files/ENCFF000SOX/, /files/ENCFF549HLL/	7196228256	ENCODE Processing Pipeline	704543165b9532a51d328834bf1f4ed1		https://www.encodeproject.org/files/ENCFF132GLY/@@download/ENCFF132GLY.bam				released	s3://encode-public/2017/10/04/f0b60fb4-d9d2-4976-adf1-d8581fd919df/ENCFF132GLY.bam				embryonic_nan
ENCFF441RKE	bam	bam		alignments	hg19	ENCSR000EJO	DNase-seq	EFO:0005904	H7	cell line	Homo sapiens											DNA						2012-03-28	ENCODE		see document		1	1_1, 1_2, 1_3							/files/ENCFF116JOX/, /files/ENCFF132GLY/, /files/ENCFF919GAY/	14464874953	ENCODE Processing Pipeline	9cf72f4f008fa61b787250591621765f		https://www.encodeproject.org/files/ENCFF441RKE/@@download/ENCFF441RKE.bam				released	s3://encode-public/2017/10/04/ce601971-ad5b-4a83-a74f-d4059923b754/ENCFF441RKE.bam				embryonic_nan
ENCFF919GAY	bam	bam		unfiltered alignments	hg19	ENCSR000EJO	DNase-seq	EFO:0005904	H7	cell line	Homo sapiens											DNA						2012-03-28	ENCODE		see document		1	1_3							/files/ENCFF000SOW/, /files/ENCFF549HLL/	5707936513	ENCODE Processing Pipeline	83c135779eb04d9c2736bb99aa978f6b		https://www.encodeproject.org/files/ENCFF919GAY/@@download/ENCFF919GAY.bam				released	s3://encode-public/2017/10/04/137c9a38-d5ef-4ac7-a404-628949a473f4/ENCFF919GAY.bam				embryonic_nan
ENCFF943YNW	bam	bam		unfiltered alignments	hg19	ENCSR000ELS	DNase-seq	EFO:0001247	T47D	cell line	Homo sapiens	17β-estradiol	10 nM	30 minute								DNA						2012-03-28	ENCODE		see document		1	1_1							/files/ENCFF000TFD/, /files/ENCFF549HLL/	7185612335	ENCODE Processing Pipeline	1ba1169ac9fc7d80878a0de26c90d4e7		https://www.encodeproject.org/files/ENCFF943YNW/@@download/ENCFF943YNW.bam				released	s3://encode-public/2017/10/04/84e7b5e7-529f-467f-ae1f-c0147185ed16/ENCFF943YNW.bam	low spot score			adult_54_years
ENCFF747XPV	bam	bam		unfiltered alignments	hg19	ENCSR000ELS	DNase-seq	EFO:0001247	T47D	cell line	Homo sapiens	17β-estradiol	10 nM	30 minute								DNA						2012-03-28	ENCODE		see document		1	1_2							/files/ENCFF000TFG/, /files/ENCFF549HLL/	7284742661	ENCODE Processing Pipeline	ca7f133075aa87394c0c8f48ab7d24ed		https://www.encodeproject.org/files/ENCFF747XPV/@@download/ENCFF747XPV.bam				released	s3://encode-public/2017/10/04/ad48acb9-7f17-46e1-8000-87a5fd77b52d/ENCFF747XPV.bam	low spot score			adult_54_years
ENCFF645HQY	bam	bam		alignments	hg19	ENCSR000ELS	DNase-seq	EFO:0001247	T47D	cell line	Homo sapiens	17β-estradiol	10 nM	30 minute								DNA						2012-03-28	ENCODE		see document		1	1_1, 1_2							/files/ENCFF943YNW/, /files/ENCFF747XPV/	10120380080	ENCODE Processing Pipeline	f0803182f50955a68b0e3eb47b615214		https://www.encodeproject.org/files/ENCFF645HQY/@@download/ENCFF645HQY.bam				released	s3://encode-public/2017/10/04/fac4edff-7cd4-408c-a751-0f30812ab4a3/ENCFF645HQY.bam	low spot score			adult_54_years
ENCFF415VCJ	bam	bam		unfiltered alignments	hg19	ENCSR000EKE	DNase-seq	EFO:0005704	HuH-7.5	cell line	Homo sapiens											DNA						2011-04-19	ENCODE		see document		1	1_1							/files/ENCFF000SSV/, /files/ENCFF549HLL/	1861072281	ENCODE Processing Pipeline	4ee6420a2083380420ce50b9dc7ad350		https://www.encodeproject.org/files/ENCFF415VCJ/@@download/ENCFF415VCJ.bam				released	s3://encode-public/2017/10/03/bc2e5e80-fad0-4aa8-aef3-dfe3cb14deb1/ENCFF415VCJ.bam	low spot score		extremely low read depth	adult_57_years
ENCFF188CDH	bam	bam		alignments	hg19	ENCSR000EKE	DNase-seq	EFO:0005704	HuH-7.5	cell line	Homo sapiens											DNA						2011-04-19	ENCODE		see document		1	1_1, 1_2							/files/ENCFF415VCJ/, /files/ENCFF123NLK/	3689299226	ENCODE Processing Pipeline	a4f1ff928c97546d58a79f505a1fc7aa		https://www.encodeproject.org/files/ENCFF188CDH/@@download/ENCFF188CDH.bam				released	s3://encode-public/2017/10/03/462256c9-bdef-4004-9169-f087c85eab61/ENCFF188CDH.bam	low spot score		extremely low read depth	adult_57_years
ENCFF123NLK	bam	bam		unfiltered alignments	hg19	ENCSR000EKE	DNase-seq	EFO:0005704	HuH-7.5	cell line	Homo sapiens											DNA						2011-04-19	ENCODE		see document		1	1_2							/files/ENCFF000SSY/, /files/ENCFF549HLL/	3382808486	ENCODE Processing Pipeline	6390d36102607900d4151d01d51e9fa5		https://www.encodeproject.org/files/ENCFF123NLK/@@download/ENCFF123NLK.bam				released	s3://encode-public/2017/10/03/1f5726e2-34cf-493e-85f2-c3a1b8e4afcf/ENCFF123NLK.bam	low spot score		extremely low read depth	adult_57_years
ENCFF983LXZ	bam	bam		unfiltered alignments	hg19	ENCSR963ALV	DNase-seq	CL:0011020	neural progenitor cell	in vitro differentiated cells	Homo sapiens											DNA						2016-06-14	ENCODE				2	2_1							/files/ENCFF549HLL/, /files/ENCFF853IEJ/, /files/ENCFF996JWF/, /files/ENCFF690YCI/, /files/ENCFF569MQH/, /files/ENCFF814WXD/, /files/ENCFF795AUA/, /files/ENCFF198NDG/, /files/ENCFF226OBW/	14126441076	ENCODE Processing Pipeline	cd46f3626ffea84c7f9a4ea473bb8135		https://www.encodeproject.org/files/ENCFF983LXZ/@@download/ENCFF983LXZ.bam				released	s3://encode-public/2018/02/23/3816d12f-7dee-49ec-8e37-d864b1c001e0/ENCFF983LXZ.bam	low spot score			embryonic_5_days
ENCFF607OCD	bam	bam		alignments	hg19	ENCSR963ALV	DNase-seq	CL:0011020	neural progenitor cell	in vitro differentiated cells	Homo sapiens											DNA						2016-06-14	ENCODE				1	1_1							/files/ENCFF458DNP/	9253953933	ENCODE Processing Pipeline	8c153fc9a7f3ace3bf152298629b26a3		https://www.encodeproject.org/files/ENCFF607OCD/@@download/ENCFF607OCD.bam				released	s3://encode-public/2018/02/23/2d3ed902-d068-476a-b6d0-513ca60d5db8/ENCFF607OCD.bam	low spot score			embryonic_5_days
